human,Net1_conv1,Net1_fc,Net2_conv1,Net2_conv2,Net2_fc,Net3_conv1,Net3_conv2,Net3_conv3,Net3_fc,Net4_conv1,Net4_conv2,Net4_conv3,Net4_conv4,Net4_fc
1.0,0.673968279613918,0.766245360196716,0.6617641778974631,0.7195414805103534,0.836446562334058,0.6534307097360281,0.7379337045850323,0.8183669112017845,0.933942142015294,0.6436343916121742,0.7267450630024721,0.7595039822436574,0.864318238674586,0.891780872767645
0.8666666666666667,0.6370644821317663,0.7312068148100165,0.5935810978501183,0.5862455827397929,0.8848234539609067,0.5949580444530428,0.6375672377621326,0.718123241138207,0.8940172995798645,0.5845382566061536,0.6060800591212606,0.6750283700962497,0.8507552338630475,0.8552674945261499
0.4666666666666667,0.9736962015658268,0.7625304144275155,0.9697935016666107,0.957175428417328,0.8419322742135567,0.9816076919787835,0.9277100922879555,0.9292063166263826,0.8484038943133914,0.9828818506544151,0.9361639291372129,0.9266852045775985,0.9574554979098139,0.9469800039257615
0.6,0.32188276988270753,0.8613260171590174,0.3135435364087859,0.4394838562054115,0.9017173376309804,0.3424605836555965,0.5110810894315212,0.5674744307647905,0.9012861952080679,0.30961894330721207,0.5120775304740594,0.5925840359799573,0.7963277432973934,0.9533448837710258
0.6666666666666666,0.49737811246311175,0.8014285895764105,0.44001538661452166,0.46736930338332655,0.8840266063072767,0.4697539444382527,0.5179070569266276,0.5958777017709628,0.9867404502333906,0.4555835982677609,0.5321671774975216,0.6735749241725736,0.9308395484950572,0.9689618779313149
0.6,0.0,0.15190485883176985,0.0,0.0033983863793701254,0.38910939202716466,0.0,0.14448521158858707,0.3152348248835224,0.5388468555440218,0.0,0.18836574110458038,0.2516797808827272,0.36504487557448073,0.4544382477155499
0.9666666666666666,0.6343131403852775,0.7481163201119769,0.580274763028937,0.6294869265441878,0.7495824249460036,0.6156860683471316,0.6732211266223123,0.7181708191238337,0.8911154055405963,0.613581681537783,0.6795589068633331,0.7490101756859932,0.8236583957943459,0.8776079176647456
0.2666666666666667,0.28661106815900383,0.0,0.25861892055260755,0.18344048387605172,0.1871050317679817,0.268322878618057,0.28034424859263124,0.1879621405060489,0.0,0.23765263421318122,0.22377397147895528,0.0932327933280209,0.0,0.1003851801941396
0.7000000000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9987517558946956,1.0,1.0,1.0,0.9792833344677827,0.9778387108204223
0.4666666666666667,0.5414532523360914,0.3913257873325673,0.5539756067749497,0.5684259435454591,0.6648410395942976,0.5561374400772731,0.5825786216658642,0.5015753818133346,0.514579589082593,0.5267661858756751,0.5595774925581389,0.49467017677073205,0.4677680843747431,0.49425744896369456
0.20000000000000007,0.43101932582675984,0.8164481844631696,0.3889365088302674,0.3043315125329361,0.8894213145132632,0.3885893249050734,0.32858126783904335,0.39920289179783053,0.9407511953847436,0.3585648540401144,0.32014576258567273,0.3301945437629595,0.7046574596526464,0.8978548356888839
0.20000000000000007,0.21479871681317333,0.38568543896221624,0.23463207268121894,0.0,0.6197130487131093,0.22733422634756478,0.054941861021497215,0.0,0.8258839754986657,0.2137591586138945,0.1064091693104404,0.0,0.34484357416956096,0.7125455357398963
0.6,0.6307387830669616,0.6868885173953895,0.6154888431676414,0.6704893746432045,0.7920671332185463,0.6416989981277543,0.6663661764492774,0.7080736695956619,0.8156225760845058,0.6153840866523548,0.6593997702984603,0.6922094881283664,0.7014631744485471,0.6744517291629523
